-3.839590e+00	1.322857e+02
-3.833447e+00	1.307143e+02
-3.827304e+00	132
-3.821160e+00	1.304286e+02
-3.815017e+00	1.318571e+02
-3.808874e+00	134
-3.802730e+00	1.318571e+02
-3.796587e+00	1.308571e+02
-3.790444e+00	1.297143e+02
-3.784300e+00	129
-3.778157e+00	128
-3.772014e+00	1.307143e+02
-3.765870e+00	1.272857e+02
-3.759727e+00	1.298571e+02
-3.753584e+00	1.311429e+02
-3.747440e+00	1.314286e+02
-3.741297e+00	1.332857e+02
-3.735154e+00	1.357143e+02
-3.729010e+00	1.295714e+02
-3.722867e+00	1.297143e+02
-3.716724e+00	1.311429e+02
-3.710580e+00	131
-3.704437e+00	1.318571e+02
-3.698294e+00	1.334286e+02
-3.692150e+00	1.305714e+02
-3.686007e+00	1.322857e+02
-3.679863e+00	1.348571e+02
-3.673720e+00	1.314286e+02
-3.667577e+00	1.321429e+02
-3.661433e+00	1.317143e+02
-3.655290e+00	1.334286e+02
-3.649147e+00	1.312857e+02
-3.643003e+00	1.305714e+02
-3.636860e+00	1.278571e+02
-3.630717e+00	1.285714e+02
-3.624573e+00	1.275714e+02
-3.618430e+00	126
-3.612287e+00	1.302857e+02
-3.606143e+00	1.274286e+02
-3.600000e+00	1.268571e+02
-3.593857e+00	1.254286e+02
-3.587713e+00	1.274286e+02
-3.581570e+00	1.325714e+02
-3.575427e+00	1.307143e+02
-3.569283e+00	1.314286e+02
-3.563140e+00	1.304286e+02
-3.556997e+00	131
-3.550853e+00	1.291429e+02
-3.544710e+00	1.295714e+02
-3.538567e+00	131
-3.532423e+00	1.297143e+02
-3.526280e+00	1.301429e+02
-3.520137e+00	130
-3.513993e+00	1.307143e+02
-3.507850e+00	1.324286e+02
-3.501706e+00	1.324286e+02
-3.495563e+00	1.315714e+02
-3.489420e+00	1.308571e+02
-3.483276e+00	1.304286e+02
-3.477133e+00	1.301429e+02
-3.470990e+00	1.315714e+02
-3.464846e+00	127
-3.458703e+00	1.301429e+02
-3.452560e+00	1.298571e+02
-3.446416e+00	1.298571e+02
-3.440273e+00	1.321429e+02
-3.434130e+00	1.322857e+02
-3.427986e+00	1.321429e+02
-3.421843e+00	1.315714e+02
-3.415700e+00	1.307143e+02
-3.409556e+00	1.318571e+02
-3.403413e+00	1.321429e+02
-3.397270e+00	1.287143e+02
-3.391126e+00	1.312857e+02
-3.384983e+00	1.317143e+02
-3.378840e+00	133
-3.372696e+00	1.312857e+02
-3.366553e+00	1.352857e+02
-3.360410e+00	1.342857e+02
-3.354266e+00	1.351429e+02
-3.348123e+00	1.304286e+02
-3.341980e+00	1.301429e+02
-3.335836e+00	133
-3.329693e+00	1.318571e+02
-3.323549e+00	1.287143e+02
-3.317406e+00	1.324286e+02
-3.311263e+00	1.318571e+02
-3.305119e+00	132
-3.298976e+00	1.331429e+02
-3.292833e+00	1.315714e+02
-3.286689e+00	1.298571e+02
-3.280546e+00	1.278571e+02
-3.274403e+00	1.337143e+02
-3.268259e+00	1.335714e+02
-3.262116e+00	1.318571e+02
-3.255973e+00	1.277143e+02
-3.249829e+00	1.335714e+02
-3.243686e+00	1.321429e+02
-3.237543e+00	1.372857e+02
-3.231399e+00	1.314286e+02
-3.225256e+00	1.277143e+02
-3.219113e+00	1.308571e+02
-3.212969e+00	132
-3.206826e+00	135
-3.200683e+00	1.304286e+02
-3.194539e+00	1.297143e+02
-3.188396e+00	1.315714e+02
-3.182253e+00	1.305714e+02
-3.176109e+00	1.344286e+02
-3.169966e+00	1.307143e+02
-3.163823e+00	1.308571e+02
-3.157679e+00	1.297143e+02
-3.151536e+00	1.324286e+02
-3.145392e+00	1.301429e+02
-3.139249e+00	133
-3.133106e+00	1.318571e+02
-3.126962e+00	1.327143e+02
-3.120819e+00	1.318571e+02
-3.114676e+00	1.322857e+02
-3.108532e+00	1.301429e+02
-3.102389e+00	1.334286e+02
-3.096246e+00	1.332857e+02
-3.090102e+00	1.334286e+02
-3.083959e+00	1.304286e+02
-3.077816e+00	1.295714e+02
-3.071672e+00	1.288571e+02
-3.065529e+00	1.285714e+02
-3.059386e+00	1.297143e+02
-3.053242e+00	1.288571e+02
-3.047099e+00	1.295714e+02
-3.040956e+00	1.312857e+02
-3.034812e+00	1.332857e+02
-3.028669e+00	1.352857e+02
-3.022526e+00	132
-3.016382e+00	135
-3.010239e+00	133
-3.004096e+00	132
-2.997952e+00	1.322857e+02
-2.991809e+00	1.338571e+02
-2.985666e+00	1.311429e+02
-2.979522e+00	1.317143e+02
-2.973379e+00	1.308571e+02
-2.967235e+00	1.335714e+02
-2.961092e+00	1.351429e+02
-2.954949e+00	1.371429e+02
-2.948805e+00	1.341429e+02
-2.942662e+00	1.327143e+02
-2.936519e+00	1.334286e+02
-2.930375e+00	1.312857e+02
-2.924232e+00	137
-2.918089e+00	1.348571e+02
-2.911945e+00	1.342857e+02
-2.905802e+00	1.324286e+02
-2.899659e+00	135
-2.893515e+00	1.368571e+02
-2.887372e+00	137
-2.881229e+00	1.371429e+02
-2.875085e+00	1.322857e+02
-2.868942e+00	1.342857e+02
-2.862799e+00	1.355714e+02
-2.856655e+00	1.371429e+02
-2.850512e+00	1.347143e+02
-2.844369e+00	1.337143e+02
-2.838225e+00	133
-2.832082e+00	1.325714e+02
-2.825939e+00	1.354286e+02
-2.819795e+00	1.357143e+02
-2.813652e+00	1.337143e+02
-2.807509e+00	1.365714e+02
-2.801365e+00	1.352857e+02
-2.795222e+00	1.368571e+02
-2.789078e+00	1.361429e+02
-2.782935e+00	1.351429e+02
-2.776792e+00	1.335714e+02
-2.770648e+00	1.331429e+02
-2.764505e+00	1.327143e+02
-2.758362e+00	1.334286e+02
-2.752218e+00	1.344286e+02
-2.746075e+00	1.318571e+02
-2.739932e+00	1.347143e+02
-2.733788e+00	1.347143e+02
-2.727645e+00	1.361429e+02
-2.721502e+00	1.347143e+02
-2.715358e+00	1.357143e+02
-2.709215e+00	1.338571e+02
-2.703072e+00	1.348571e+02
-2.696928e+00	1.394286e+02
-2.690785e+00	1.384286e+02
-2.684642e+00	1.342857e+02
-2.678498e+00	1.325714e+02
-2.672355e+00	1.337143e+02
-2.666212e+00	1.375714e+02
-2.660068e+00	1.384286e+02
-2.653925e+00	1.351429e+02
-2.647782e+00	136
-2.641638e+00	1.335714e+02
